JobInManagementStudentUnknown,MaritalDivorcedOrSingle,EducationPrimaryOrSecondary,DefaultYes,BalanceNegative,HousingYes,LoanYes,ContactTelephoneUnknown,DurationLess200,PreviousGreater0,JobInTechnicianEnterpreneurServices,MaritalMarried,EducationTertiary,DefaultNo,BalanceNonNegative,HousingNo,LoanNo,ContactCellular,DurationGreaterEqual300,PoutcomeSuccess,Class
0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,no
0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,no
1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,no
0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,no
1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,no
1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,yes
0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,no
0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,no
0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,no
0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,no
0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,no
0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,no
1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,no
0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,no
0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,yes
0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,no
0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,no
0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,no
0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,no
1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,no
0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,no
0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,no
0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,no
0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,no
0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,no
0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,no
1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,no
0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,no
0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,no
0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,no
1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,yes
0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,no
0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,no
0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,no
0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,no
0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,no
0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,no
0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,no
0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,no
0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,no
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,no
0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,no
1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,no
1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,no
0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,no
0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,no
0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,no
0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,no
0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,no
0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,no
0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,no
0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,no
0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,no
0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,no
1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,no
1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,no
1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,no
0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,no
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,no
0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,no
0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,no
1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,no
0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,no
1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,no
0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,no
0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,no
0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,no
0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,no
0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,no
1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,no
1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,no
0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,no
0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,no
1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,no
0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,no
1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,no
0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,no
0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,no
1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,no
0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,no
0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,no
0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,yes
0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,no
0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,no
0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,no
1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,no
0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,no
0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,no
0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,no
0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,no
0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,no
1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,no
1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,no
0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,no
0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,no
0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,no
0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,no
0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,no
1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,no
1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,no
0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,no
0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,no
0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,no
0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,no
0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,no
1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,no
1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,no
0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,no
0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,no
0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,no
0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,no
0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,no
1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,no
1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,no
0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,no
0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,no
0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,no
1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,no
0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,no
1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,no
0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,no
1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,no
0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,no
1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,no
0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,no
1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,no
1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,no
1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,no
0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,no
0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,no
0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,no
0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,no
1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,no
0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,no
0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,no
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,no
0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,no
0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,no
0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,no
0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,yes
0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,no
0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,no
1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,no
0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,no
0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,no
0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,no
0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,no
0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,no
0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,no
0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,no
0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,no
0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,no
0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,no
0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,no
0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,no
0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,no
0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,no
0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,no
0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,no
0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,no
0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,no
0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,no
1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,no
0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,no
1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,no
0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,no
0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,no
0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,no
0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,no
0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,no
0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,no
0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,no
0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,no
0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,no
0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,no
0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,no
0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,no
0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,no
1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,no
0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,yes
0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,no
0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,no
1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,no
0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,no
0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,no
1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,no
0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,no
0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,no
0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,no
0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,no
0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,no
0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,no
1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,no
0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,no
0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,no
0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,no
0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,no
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,no
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,no
0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,no
0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,no
0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,no
1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,no
0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,no
0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,no
0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,no
0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,no
1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,no
0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,no
0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,no
1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,no
0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,no
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,yes
1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,no
0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,no
0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,no
0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,no
0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,no
0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,no
0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,no
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,yes
0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,no
0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,no
0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,no
0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,no
0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,no
0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,no
1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,no
0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,no
0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,no
1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,no
1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,no
1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,no
0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,no
0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,no
0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,no
1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,no
0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,no
0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,no
1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,no
0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,no
0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,no
0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,no
0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,no
0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,yes
0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,no
0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,no
0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,no
0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,no
0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,no
0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,no
0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,no
0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,no
0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,no
0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,no
0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,no
0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,no
1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,no
1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,no
1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,no
0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,no
1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,no
1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,no
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,no
1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,no
1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,no
1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,no
0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,no
1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,no
0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,no
0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,no
1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,no
0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,no
1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,no
0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,yes
1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,no
0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,no
0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,no
